"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2016,"NEBRASKA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Jeff Fortenberry","Jeff Fortenberry",0,69.45263835923261,60.86956521739131,68.51544518668717,27.604769930991818,-8.583073141841297,-0.9371931725454345,-41.84786842824079,92
2016,"NEBRASKA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Don Bacon","Don Bacon",0,48.928923234873814,52.991452991452995,65.441794824475,91.01055104236562,4.062529756579181,16.512871589601183,42.081627807491806,117
2016,"KENTUCKY","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Andy Barr","Andy Barr",0,61.089028404573995,48.333333333333336,66.19363461729895,17.42550369262246,-12.755695071240659,5.10460621272496,-43.66352471195154,120
2016,"KENTUCKY","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Hal Rogers","Harold Rogers",0.19358974358974368,100,98.59154929577466,97.46683287050156,99.99983883920527,-1.408450704225345,-2.5331671294984375,-1.6116079473249556e-4,71
2016,"KENTUCKY","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"John Yarmuth","John A. Yarmuth",0.09444444444444444,63.49919580022362,65.97938144329896,61.87529611584088,35.52150838526817,2.4801856430753446,-1.6238996843827351,-27.977687414955447,97
2016,"KENTUCKY","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Thomas Massie","Thomas Massie",0,71.32050965434605,65.13761467889908,79.44715176765322,63.940416105737356,-6.18289497544697,8.12664211330717,-7.3800935486086985,109
2016,"KENTUCKY","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Brett Guthrie","Brett S. Guthrie",0.0625,100,94.52054794520548,76.65316406607674,99.99444749859535,-5.479452054794521,-23.34683593392326,-0.005552501404650911,73
2016,"KENTUCKY","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"James R. Comer","James R. Comer",0,72.56129578161946,60.67415730337079,62.17055415759983,42.345057911330805,-11.887138478248673,-10.390741624019633,-30.21623787028866,89
2016,"RHODE ISLAND","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"David Cicilline","David N. Cicilline",0.1333333333333333,64.5033773600755,48.57142857142857,54.40220577239347,64.5585613350369,-15.931948788646935,-10.101171587682032,0.05518397496139471,70
2016,"RHODE ISLAND","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Jim Langevin","James R. Langevin",0.2514854426619133,58.08822245884756,61.25000000000001,52.22587012012806,80.28988104207885,3.1617775411524462,-5.862352338719504,22.201658583231286,80
2016,"IOWA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Steve King","Steve King",0,61.23254262556751,51.5625,53.29608828206016,39.262517740968256,-9.670042625567511,-7.93645434350735,-21.970024884599255,128
2016,"IOWA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Rod Blum","Rod Blum",0,53.74424965647299,48.05194805194805,53.95978764972193,60.21054757479044,-5.6923016045249355,0.21553799324894385,6.466297918317451,154
2016,"IOWA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"David Young","David Young",0,53.44733490995088,42.98245614035088,47.678887901001566,46.81238622268261,-10.464878769600006,-5.768447008949316,-6.63494868726827,114
2016,"IOWA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Dave Loebsack","Dave Loebsack",0,53.66319669650193,64.34782608695652,50.8658942014805,76.95440634684616,10.684629390454589,-2.7973024950214267,23.29120965034423,115
2016,"NEW MEXICO","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Michelle Lujan Grisham","Michelle Lujan Grisham",0,65.147301658110493,64.44444444444444,67.13781328585985,60.8684788180397,-0.70285721366605,1.9905116277493562,-4.278822840070795,135
2016,"NEW MEXICO","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Ben Ray Lujan","Ben R Lujan",0.127039627039627,62.417045313197384,61.038961038961034,59.78148816175318,59.241547898096826,-1.3780842742363504,-2.6355571514442033,-3.1754974151005584,77
2016,"NEW MEXICO","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Steve Pearce","Steve Pearce",0,62.72042724098297,53.62318840579711,59.750069613937626,59.37698870772559,-9.097238835185863,-2.9703576270453453,-3.343438533257384,69
2016,"MISSISSIPPI","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Steven Palazzo","Steven Palazzo",0,65.04184318044042,49.2063492063492,41.420960234893606,54.186811451822614,-15.835493974091222,-23.620882945546818,-10.85503172861781,63
2016,"MISSISSIPPI","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Trent Kelly","Trent Kelly",0,68.72143610842046,65.21739130434783,82.20129456579244,64.86321179488847,-3.5040448040726346,13.479858457371975,-3.8582243135319914,46
2016,"MISSISSIPPI","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Gregg Harper","Gregg Harper",0,66.20107759642276,57.14285714285714,62.986768667758334,50.05233885367167,-9.058220453565625,-3.2143089286644297,-16.148738742751092,63
2016,"MISSISSIPPI","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Bennie Thompson","Bennie Thompson",0,67.10591502515473,78.125,72.7864988953568,54.99243456352178,11.01908497484527,5.680583870202071,-12.113480461632946,64
2016,"NEW HAMPSHIRE","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Chris Sununu","Chris Sununu",0,48.84233296498787,40.714285714285715,49.77994326148025,45.98806372629349,-8.128047250702153,0.9376102964923803,-2.8542692386943784,280
2016,"NORTH CAROLINA","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"Roy Cooper","Roy Cooper",0,49.01613537977174,57.80014378145219,52.86236998770948,60.501069437434985,8.784008401680452,3.8462346079377383,11.484934057663246,1391
2016,"OREGON","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"Kate Brown","Kate Brown",0,50.70381138081482,55.26992287917738,52.326131758078155,58.07291251133038,4.5661114983625595,1.6223203772633354,7.36910113051556,778
2016,"MONTANA","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"Steve Bullock","Steve Bullock",0,50.24599497408513,46.913580246913575,48.77597708878742,30.224595899735817,-3.332414727171553,-1.4700178852977075,-20.02139907434931,162
2016,"WASHINGTON","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"Jay Inslee","Jay Inslee",0,54.24859842688555,57.543520309477756,57.88633635039822,51.002162971722534,3.294921882592206,3.637737923512667,-3.2464354551630166,1034
2016,"WEST VIRGINIA","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"Jim Justice","Jim Justice",0,49.085069038310415,53.71024734982333,47.630254950877635,56.80080542404751,4.6251783115129115,-1.45481408743278,7.715736385737095,283
2016,"INDIANA","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Eric Holcomb","Eric Holcomb",0,51.37545735832186,44.23676012461059,55.0225739238097,47.3193853282551,-7.1386972337112695,3.647116565487842,-4.056072030066758,963
2016,"MISSOURI","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Eric Greitens","Eric Greitens",0,51.13712011861382,46.03174603174603,53.91702584451602,40.28789752757129,-5.105374086867791,2.7799057259021964,-10.849222591042533,945
2016,"UTAH","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Gary R. Herbert","Gary R. Herbert",0,66.74014586212873,60.22099447513812,70.30510412445882,56.721467888097855,-6.5191513869906075,3.5649582623300944,-10.018677974030872,362
2016,"NORTH DAKOTA","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Doug Burgum","Doug Burgum",0,76.52009269701797,63.04347826086957,83.79567016175758,91.4499317543903,-13.476614436148402,7.275577464739612,14.929839057372334,92
2016,"VERMONT","Candidate Choice","Governor","statewide","Republican","Primary",FALSE,"Phil Scott","Phil Scott",0,52.9082288015985,45.26315789473684,44.62077893726787,50.330348492178835,-7.645070906861655,-8.287449864330625,-2.577880309419662,95
2016,"DELAWARE","Candidate Choice","Governor","statewide","Democrat","Primary",FALSE,"John C. Carney Jr.","John C. Jr. Carney",0.09259259259259256,58.34037915938598,64.55026455026454,59.08033339908998,75.97933275137171,6.209885390878561,0.739954239703998,17.638953591985732,189
2018,"MARYLAND","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Ben Cardin","Ben Cardin",0,64.85591261143473,61.07382550335571,64.73532853623354,68.64828455981292,-3.7820871080790255,-0.12058407520119374,3.7923719483781895,745
2018,"TENNESSEE","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Marsha Blackburn","Marsha Blackburn",0,54.70700705072781,51.61290322580645,59.573535474063036,55.366261410110376,-3.094103824921362,4.866528423335225,0.6592543593825653,868
2018,"OHIO","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Sherrod Brown","Sherrod Brown",0,53.41141418368777,60.47804335742079,54.145472215352285,45.11976524690008,7.06662917373302,0.7340580316645173,-8.291648936787688,1799
2018,"CALIFORNIA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Dianne Feinstein","Dianne Feinstein",0,54.1638157447196,58.29428303655108,54.48134981689443,62.21732218386104,4.130467291831479,0.3175340721748299,8.053506439141444,3201
2018,"ARIZONA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Kyrsten Sinema","Kyrsten Sinema",0,49.9557943017429,49.08180300500835,50.398426531916286,45.50770397791922,-0.8739912967345518,0.4426322301733876,-4.448090323823678,1198
2018,"PENNSYLVANIA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Bob Casey, Jr.","Bob Jr. Casey",0.2721611721611721,55.61318396530043,59.765625,58.98746992485504,66.88493854902153,4.152441034699571,3.374285959554612,11.271754583721098,1024
2018,"INDIANA","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Mike Braun","Mike Braun",0,50.7323997345092,40.25270758122744,49.726773437832236,59.67799734166152,-10.47969215328176,-1.0056262966769651,8.945597607152322,554
2018,"MICHIGAN","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Debbie Stabenow","Debbie Stabenow",0,52.261892147091835,57.34214390602056,50.34695762145237,52.63191797395241,5.080251758928725,-1.9149345256394668,0.3700258268605765,1362
2018,"CONNECTICUT","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Chris Murphy","Christopher S. Murphy",0.22619047619047628,59.529505927143724,59.90675990675991,60.312739030131425,54.799103684835714,0.3772539796161851,0.7832331029877011,-4.73040224230801,429
2018,"FLORIDA","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Rick Scott","Rick Scott",0,50.05497554641297,48.05356586733105,51.084852939699374,49.546114039396556,-2.0014096790819167,1.0298773932864052,-0.5088615070164124,3211
2018,"TEXAS","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Ted Cruz","Ted Cruz",0,50.8926012837366,41.95906432748538,41.98063188498358,48.72339277195222,-8.933536956251224,-8.911969398753023,-2.169208511784383,1368
2018,"VIRGINIA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Tim Kaine","Timothy M. Kaine",0.14583333333333337,57.00260758799453,57.16535433070866,56.76095554131065,46.03547351889304,0.16274674271412692,-0.24165204668388185,-10.96713406910149,1270
2018,"WASHINGTON","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Maria Cantwell","Maria Cantwell",0,58.433759924929554,58.748778103616814,57.80122056036661,58.25175013999875,0.3150181786872608,-0.6325393645629447,-0.18200978493080555,1023
2018,"WISCONSIN","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Tammy Baldwin","Tammy Baldwin",0,55.41768676154819,58.93271461716937,52.34900224519464,57.751798413805,3.5150278556211774,-3.0686845163535494,2.3341116522568086,862
2018,"MISSOURI","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Josh Hawley","Josh Hawley",0,51.38323105905977,50.758251561106164,56.74900810184321,53.25609064797667,-0.6249794979536034,5.365777042783442,1.8728595889169029,1121
2018,"NEW JERSEY","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Bob Menendez","Bob Menendez",0,54.007149821254465,55.925925925925924,59.9637751809353,55.52024051153961,1.9187761046714584,5.956625359680835,1.5130906902851464,1080
2018,"NEVADA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Jacky Rosen","Jacky Rosen",0,50.411981088987915,51.61290322580645,57.16154921279036,58.28406183638144,1.2009221368185337,6.749568123802447,7.872080747393525,465
2018,"NEW YORK","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Kirsten Gillibrand","Kirsten E. Gillibrand",0.04761904761904767,66.99966689517734,67.2306322350846,66.54989551096277,62.246936874308176,0.23096533990725732,-0.4497713842145714,-4.752730020869166,2246
2018,"MAINE","Candidate Choice","U.S. Senate","statewide","Other","Primary",FALSE,"Angus King","Angus S. Jr. King",0.13725490196078427,54.31433034525046,51.569506726457405,45.71116778536483,34.6188648987738,-2.744823618793056,-8.603162559885632,-19.69546544647666,223
2018,"MASSACHUSETTS","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Elizabeth Warren","Elizabeth A. Warren",0.07346491228070184,60.33678230129031,63.2896305125149,64.47703662709239,59.96592880756514,2.952848211224584,4.140254325802076,-0.3708534937251713,839
2018,"RHODE ISLAND","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Sheldon Whitehouse","Sheldon Whitehouse",0,61.4424347955343,71.30434782608695,75.77635278365032,41.58509162486564,9.861913030552657,14.333917988116028,-19.857343170668656,115
2018,"MISSISSIPPI","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Roger Wicker","Roger F. Wicker",0.06666666666666676,58.492867557131646,56.272401433691755,54.06994315649365,81.34962260817846,-2.2204661234398912,-4.422924400637996,22.856755051046818,279
2018,"MONTANA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Jon Tester","Jon Tester",0,50.333872604999364,57.48792270531401,40.40842458495232,34.94360105240339,7.154050100314649,-9.925448020047043,-15.390271552595976,207
2018,"UTAH","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Mitt Romney","Mitt Romney",0,62.58814784846333,49.39759036144578,58.56645933437493,37.73058053887166,-13.19055748701755,-4.021688514088396,-24.857567309591666,332
2018,"WEST VIRGINIA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Joe Manchin","Joe Manchin",0,49.54581402649804,53.090909090909086,43.234495505045054,55.419447776187965,3.5450950644110435,-6.311318521452989,5.8736337496899225,275
2018,"NEBRASKA","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Deb Fischer","Deb Fischer",0,57.6850488565325,47.15447154471545,55.9866060209513,38.24071781230343,-10.530577311817048,-1.6984428355811971,-19.444331044229067,246
2018,"NEW MEXICO","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Martin Heinrich","Martin T. Heinrich",0.05555555555555558,54.0877345009842,50.16722408026756,55.15377251482215,49.465952087408496,-3.9205104207166386,1.0660380138379537,-4.621782413575701,299
2018,"MINNESOTA","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Amy Klobuchar","Amy Klobuchar",0,60.30985656243514,64.90514905149053,58.56230926876095,59.05042193145612,4.595292489055389,-1.747547293674188,-1.2594346309790154,738
2018,"HAWAII","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Mazie Hirono","Mazie K. Hirono",0.06666666666666676,71.15109784705074,65,70.3537161318492,58.19319315435351,-6.151097847050735,-0.7973817152015386,-12.957904692697227,140
2018,"VERMONT","Candidate Choice","U.S. Senate","statewide","Other","Primary",FALSE,"Bernie Sanders","Bernie Sanders",0,67.31945830154352,65.97938144329896,67.20039633391133,70.57325648944935,-1.340076858244558,-0.11906196763219157,3.2537981879058293,97
2018,"WYOMING","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"John Barrasso","John Barrasso",0,66.95998426900009,50.68493150684932,65.01542369805844,50.63849875802185,-16.27505276215077,-1.944560570941647,-16.321485510978235,73
2018,"DELAWARE","Candidate Choice","U.S. Senate","statewide","Democrat","Primary",FALSE,"Tom Carper","Thomas R. Carper",0.2416666666666667,59.953060188862416,54.037267080745345,60.21290610613834,33.32870533257694,-5.915793108117072,0.2598459172759249,-26.62435485628548,161
2018,"NORTH DAKOTA","Candidate Choice","U.S. Senate","statewide","Republican","Primary",FALSE,"Kevin Cramer","Kevin Cramer",0,55.105507484561755,44.827586206896555,60.05988695513732,49.99967463195857,-10.2779212776652,4.954379470575567,-5.105832852603186,116
2018,"MARYLAND","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"John Sarbanes","John Sarbanes",0,69.10919147773832,54.36893203883495,58.73707954143244,59.822691527234575,-14.740259438903372,-10.372111936305878,-9.286499950503746,103
2018,"MARYLAND","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Steny Hoyer","Steny H. Hoyer",0.07142857142857151,70.2793145501941,63.44086021505376,64.29160612092704,75.09096243815787,-6.838454335140341,-5.987708429267059,4.8116478879637725,93
2018,"MARYLAND","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Elijah Cummings","Elijah Cummings",0,76.4402553738053,78.26086956521739,88.60365503237423,78.61723129778795,1.8206141914120906,12.163399658568935,2.1769759239826527,69
2018,"MARYLAND","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Andy Harris","Andy Harris",0,59.983800696308776,50,48.007760249410566,81.19429721314107,-9.983800696308776,-11.97604044689821,21.210496516832293,92
2018,"MARYLAND","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"David Trone","David Trone",0,58.951798010711556,58.16326530612245,61.612715984491196,73.37585744024787,-0.7885327045891088,2.6609179737796396,14.424059429536314,98
2018,"MARYLAND","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Dutch Ruppersberger","Dutch C.a. Ruppersberger",0.06944444444444453,66.00855895334423,55.55555555555556,53.83473522559704,28.990542574472194,-10.453003397788677,-12.173823727747191,-37.01801637887204,108
2018,"MARYLAND","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Anthony Brown","Anthony G. Brown",0.0625,78.05482848877256,75,76.61528936198079,80.7619375854428,-3.054828488772557,-1.4395391267917717,2.707109096670237,76
2018,"MARYLAND","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Jamie Raskin","Jamie Raskin",0,68.16741302101275,64.64646464646465,63.118867571767034,76.61700456590802,-3.520948374548098,-5.048545449245715,8.44959154489527,99
2018,"TENNESSEE","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Phil Roe","Phil Roe",0,77.06146725996736,68.85245901639344,78.29850883932758,81.8055547564444,-8.20900824357392,1.2370415793602234,4.744087496477036,122
2018,"TENNESSEE","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"John Rose","John Rose",0,69.47414971456138,61.72839506172839,77.57036203887331,11.097961834074287,-7.745754652832986,8.096212324311935,-58.376187880487095,81
2018,"TENNESSEE","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Tim Burchett","Tim Burchett",0,65.94184653650423,50,64.9179702605775,85.67362237290759,-15.94184653650423,-1.0238762759267246,19.731775836403358,120
2018,"TENNESSEE","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Mark Green","Mark E. Green",0.12692307692307692,66.85601295678974,61.53846153846154,67.58974297504066,61.36036406254254,-5.3175514183282,0.7337300182509239,-5.4956488942472035,91
2018,"TENNESSEE","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Scott Desjarlais","Scott Desjarlais",0,63.37808828527302,54.807692307692314,60.98765384470715,30.795629822158926,-8.57039597758071,-2.390434440565876,-32.582458463114094,104
2018,"TENNESSEE","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Jim Cooper","Jim Cooper",0,67.84532198529635,66.66666666666666,54.80331161041965,70.33173287382306,-1.1786553186296942,-13.042010374876703,2.4864108885267058,111
2018,"TENNESSEE","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Chuck Fleischmann","Chuck Fleischmann",0,63.683600187170676,59.34065934065934,59.64504479339172,44.7141767414448,-4.342940846511333,-4.038555393778957,-18.969423445725873,91
2018,"TENNESSEE","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"David Kustoff","David Kustoff",0,67.65990859489823,55.88235294117647,56.8408063598561,34.295398503622714,-11.777555653721755,-10.819102235042124,-33.36451009127551,68
2018,"TENNESSEE","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Steve Cohen","Steve Cohen",0,79.97696665123762,72.88135593220339,69.9602961106533,99.40018436103676,-7.095610719034227,-10.016670540584315,19.423217709799147,59
2018,"OHIO","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Brad Wenstrup","Brad Wenstrup",0,57.554865860436855,48.51485148514851,53.430660520435936,19.980933989619636,-9.040014375288344,-4.12420534000092,-37.57393187081722,101
2018,"OHIO","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,"Steve Stivers","Steve Stivers",0,58.333760767055466,53.77358490566038,63.40999472146807,46.712317987642585,-4.560175861395088,5.076233954412601,-11.621442779412881,106
2018,"OHIO","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Steve Chabot","Steve Chabot",0,51.32066566734581,41.52542372881356,41.945212364915804,72.30238900725429,-9.79524193853225,-9.375453302430003,20.981723339908484,118
2018,"OHIO","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Bill Johnson","Bill Johnson",0,69.25087177842799,58.415841584158414,73.77359119968291,46.76716323506938,-10.835030194269578,4.522719421254919,-22.48370854335861,101
2018,"OHIO","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Marcy Kaptur","Marcy Kaptur",0,67.78521753752096,73.94957983193278,70.28276821147126,41.2527748328634,6.164362294411816,2.4975506739503004,-26.532442704657562,119
2018,"OHIO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Bob Latta","Bob Latta",0,62.256141204511714,53.21100917431193,55.02302298182341,75.58550972818298,-9.045132030199781,-7.233118222688304,13.32936852367127,109
2018,"OHIO","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,"Tim Ryan","Tim Ryan",0,60.994947686677015,59.72222222222222,51.01256171943073,33.68136511986773,-1.272725464454794,-9.982385967246287,-27.313582566809288,144
2018,"OHIO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Jim Jordan","Jim Jordan",0,65.26407800936268,62.03703703703704,65.18945548249184,67.22647878872534,-3.2270409723256392,-0.07462252687084003,1.9624007793626674,108
2018,"OHIO","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Joyce Beatty","Joyce Beatty",0,73.60840289123023,67.79661016949152,65.98340115019667,50.79655670342566,-5.811792721738712,-7.625001741033557,-22.81184618780457,118
2018,"OHIO","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Bob Gibbs","Bob Gibbs",0,58.743616992706784,49.01960784313725,60.51111602081172,62.065427984628066,-9.724009149569532,1.767499028104936,3.321810991921282,102
2018,"OHIO","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Warren Davidson","Warren Davidson",0,66.54073605817246,54.25531914893617,55.16946705796004,36.65091525626255,-12.28541690923629,-11.371269000212415,-29.889820801909906,94
2018,"OHIO","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,"Mike Turner","Mike Turner",0,55.92455080468256,42.47787610619469,59.689693704789626,77.88269585795138,-13.446674698487868,3.7651429001070653,21.958145053268815,113
2018,"OHIO","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,"Troy Balderson","Troy Balderson",0,51.42061835754448,42.14876033057851,49.86081285293884,10.404224695130685,-9.271858026965965,-1.5598055046056345,-41.01639366241379,121
2018,"OHIO","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Marcia Fudge","Marcia L. Fudge",0.06666666666666676,82.23809143860208,80.58252427184466,83.56032716429846,82.38315575031262,-1.6555671667574217,1.3222357256963733,0.14506431171054146,103
2018,"OHIO","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,"Anthony Gonzalez","Anthony Gonzalez",0,56.73117346768542,51.02040816326531,63.32296327382822,72.83365857171314,-5.710765304420114,6.591789806142799,16.10248510402772,98
2018,"OHIO","Candidate Choice","U.S. House","District 14","Republican","Secondary",FALSE,"David Joyce","David P. Joyce",0.07142857142857151,55.247951899739064,46.49122807017544,57.379146632487185,70.5078857936811,-8.756723829563626,2.1311947327481207,15.259933893942033,114
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 45","Democrat","Secondary",FALSE,"Katie Porter","Katie Porter",0,52.05100740609717,56.9620253164557,69.11990390618209,68.37346306990591,4.911017910358531,17.068896500084918,16.32245566380874,79
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 12","Democrat","Secondary",FALSE,"Nancy Pelosi","Nancy Pelosi",0,86.82318211636473,82.35294117647058,81.07089414673288,80.92801430258233,-4.470240939894154,-5.752287969631851,-5.8951678137824075,102
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Jared Huffman","Jared W. Huffman",0.0625,77.00795483705414,73.33333333333333,77.40512626385348,69.52728091299576,-3.6746215037208145,0.39717142679933204,-7.4806739240583795,90
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 27","Democrat","Secondary",FALSE,"Judy Chu","Judy Chu",0,79.20803805839041,77.19298245614034,77.37230677907937,56.818342982674196,-2.0150556022500723,-1.835731279311048,-22.38969507571622,57
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 16","Democrat","Secondary",FALSE,"Jim Costa","Jim Costa",0,57.545170293580675,61.36363636363637,63.29108342464574,70.01305695492836,3.818466070055692,5.745913131065066,12.467886661347684,44
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,"Ro Khanna","Ro Khanna",0,75.34736363550259,73.33333333333333,90.88796814566327,54.401095172292294,-2.0140303021692603,15.540604510160676,-20.946268463210295,60
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 46","Democrat","Secondary",FALSE,"Lou Correa","Lou Correa",0,69.14600178479677,59.523809523809526,46.32933261782914,74.45692483876218,-9.62219226098724,-22.81666916696763,5.310923053965411,42
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Paul Cook","Paul Cook",0,59.9672102350909,58.06451612903226,58.74412043171253,90.68791690288127,-1.9026941060586395,-1.2230898033783717,30.720706667790367,93
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 37","Democrat","Secondary",FALSE,"Karen Bass","Karen Bass",0,89.0755484858997,82.53968253968253,81.36284165043001,59.017188061304395,-6.5358659462171715,-7.712706835469689,-30.058360424595307,63
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Mike Thompson","Mike Thompson",0,78.8681240374227,83.54430379746836,92.3003287512376,82.66325428870971,4.676179760045656,13.432204713814897,3.7951302512870058,79
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Tom Mcclintock","Tom Mcclintock",0,54.13146477070576,48.45360824742268,43.135785361698,37.150771356489095,-5.677856523283083,-10.995679409007764,-16.980693414216667,97
