"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","Valid_for_Accuracy","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2016,"COLORADO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Doug Lamborn","Doug Lamborn",0,62.25801819316569,57.446808510638306,58.004785448975525,53.56151324934497,-4.811209682527384,-4.253232744190164,-8.69650494382072,141
2016,"COLORADO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Ken Buck","Ken Buck",0,63.54525324151702,54.25531914893617,55.58219196966333,47.81996513626871,-9.28993409258085,-7.9630612718536895,-15.725288105248303,94
2016,"COLORADO","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Ed Perlmutter","Ed Perlmutter",0,55.18024363967846,54.400000000000006,51.51800384367162,40.88245831664693,-0.7802436396784529,-3.662239796006837,-14.297785323031526,125
2016,"COLORADO","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Diana Degette","Diana Degette",0,67.8705980434576,75.47169811320755,72.26437537577864,23.02278984858609,7.601100069749947,4.3937773323210365,-44.84780819487152,106
2016,"COLORADO","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Mike Coffman","Mike Coffman",0,50.907902671770934,47.61904761904761,48.464191174655575,69.60076168543654,-3.2888550527233207,-2.443711497115359,18.692859013665604,105
2016,"COLORADO","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Scott Tipton","Scott R. Tipton",0.06666666666666676,54.59887658172855,57.14285714285714,51.93655596156416,53.4794251834598,2.543980561128592,-2.6623206201643868,-1.119451398268744,98
2016,"ALABAMA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Mo Brooks","Mo Brooks",0,66.69791065301013,58.82352941176471,70.63088789295146,58.23955373056836,-7.874381241245416,3.932977239941337,-8.458356922441766,85
2016,"ALABAMA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Terri Sewell","Terri A. Sewell",0.06666666666666676,98.41306624096676,93.33333333333333,66.96890072909301,94.50389415065821,-5.079732907633428,-31.44416551187375,-3.9091720903085445,60
2016,"ALABAMA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Mike Rogers","Mike Rogers",0,66.93184351315203,60,78.33229648246972,83.76881107332177,-6.931843513152032,11.400452969317683,16.83696756016974,65
2016,"ALABAMA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Robert Anderholt","Robert Aderholt",0.02083333333333337,98.53034529994488,90,91.43307696264019,99.99999999991827,-8.530345299944884,-7.097268337304698,1.4696546999733897,50
2016,"ALABAMA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"Martha Roby","Martha Roby",0,48.76854771064125,47.69230769230769,44.458090892583705,62.49100449567012,-1.0762400183335572,-4.3104568180575455,13.722456785028868,65
2016,"ALABAMA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Gary Palmer","Gary Palmer",0,74.49393573150807,65.27777777777779,58.00093204025589,57.02463998166889,-9.216157953730288,-16.493003691252184,-17.469295749839183,72
2016,"ALABAMA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Bradley Byrne","Bradley Byrne",0,96.38246724071647,91.42857142857143,94.01938920603955,97.8333579430717,-4.953895812145035,-2.363078034676917,1.4508907023552382,35
2016,"TEXAS","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"John Ratcliffe","John Ratcliffe",0,87.98757209000081,84.50704225352112,93.106278101191,99.89323359421819,-3.4805298364796897,5.118706011190184,11.905661504217377,71
2016,"TEXAS","Candidate Choice","U.S. House","District 11","Republican","Secondary",FALSE,TRUE,"Mike Conaway","Mike Conaway",0,89.50245623991346,77.27272727272727,75.05486086459703,79.75652983244835,-12.22972896718619,-14.447595375316425,-9.745926407465106,44
2016,"TEXAS","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Louie Gohmert","Louie Gohmert",0,73.89683152272003,57.89473684210527,61.83976901897139,71.33581995047025,-16.002094680614768,-12.057062503748647,-2.5610115722497824,57
2016,"TEXAS","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,TRUE,"Kay Granger","Kay Granger",0,69.40006711053812,55.42168674698795,54.776700395897336,71.14598816415808,-13.978380363550166,-14.623366714640781,1.7459210536199663,83
2016,"TEXAS","Candidate Choice","U.S. House","District 25","Republican","Secondary",FALSE,TRUE,"Roger Williams","Roger Williams",0,58.34633586506596,46.34146341463415,60.1510121620378,72.52322457109716,-12.004872450431812,1.8046762969718415,14.1768887060312,82
2016,"TEXAS","Candidate Choice","U.S. House","District 35","Democrat","Secondary",FALSE,TRUE,"Lloyd Doggett","Lloyd Doggett",0,63.0704134105357,62.857142857142854,63.767824953410276,21.543560240848112,-0.21327055339284584,0.6974115428745762,-41.526853169687584,70
2016,"TEXAS","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,TRUE,"Michael Mccaul","Michael T. Mccaul",0.05882352941176483,57.332373640435065,56.56565656565656,71.47304059936124,58.68060314563706,-0.766717074778505,14.140666958926175,1.3482295052019921,99
2016,"TEXAS","Candidate Choice","U.S. House","District 20","Democrat","Secondary",FALSE,TRUE,"Joaquin Castro","Joaquin Castro",0,79.73613116710806,73.49397590361446,81.33666628335385,99.89989055251264,-6.242155263493601,1.6005351162457941,20.16375938540459,83
2016,"TEXAS","Candidate Choice","U.S. House","District 24","Republican","Secondary",FALSE,TRUE,"Kenny Marchant","Kenny E. Marchant",0.05882352941176483,56.17755364884721,52.63157894736842,62.12497681444978,35.156987101635764,-3.545974701478791,5.947423165602572,-21.020566547211445,95
2016,"TEXAS","Candidate Choice","U.S. House","District 29","Democrat","Secondary",FALSE,TRUE,"Gene Green","Gene Green",0,72.47124607901078,85.36585365853658,83.43447206744786,99.9999265515999,12.894607579525797,10.963225988437074,27.528680472589116,41
2016,"TEXAS","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Joe Barton","Joe Barton",0,58.34113927755986,52.5,50.46464590556141,55.89309179968526,-5.841139277559861,-7.87649337199845,-2.448047477874603,80
2016,"TEXAS","Candidate Choice","U.S. House","District 31","Republican","Secondary",FALSE,TRUE,"John Carter","John Carter",0,58.3510197197352,48.333333333333336,62.19854678711596,53.28288283366083,-10.017686386401863,3.84752706738076,-5.06813688607437,120
2016,"TEXAS","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Sam Johnson","Sam Johnson",0,61.20195786606503,58.75,65.81230626067405,76.88712030842169,-2.4519578660650296,4.610348394609019,15.685162442356656,80
2016,"TEXAS","Candidate Choice","U.S. House","District 26","Republican","Secondary",FALSE,TRUE,"Michael Burgess","Michael C. Burgess",0.05555555555555558,66.35639964899084,60.18518518518518,61.181668781741294,77.52923627154293,-6.171214463805661,-5.174730867249551,11.172836622552083,108
2016,"TEXAS","Candidate Choice","U.S. House","District 14","Republican","Secondary",FALSE,TRUE,"Randy Weber","Randy Weber",0,61.85609488418661,50.72463768115942,64.26387780680119,79.30171007478518,-11.131457203027189,2.4077829226145795,17.445615190598566,69
2016,"TEXAS","Candidate Choice","U.S. House","District 30","Democrat","Secondary",FALSE,TRUE,"Eddie Bernice Johnson","Eddie Bernice Johnson",0,77.91670094047325,68.88888888888889,55.089890601437105,63.345496121387036,-9.027812051584363,-22.826810339036143,-14.571204819086212,45
2016,"TEXAS","Candidate Choice","U.S. House","District 16","Democrat","Secondary",FALSE,TRUE,"Beto O'rourke","Beto O'rourke",0,85.73238447973795,81.69014084507043,74.24917105744063,86.08864341574218,-4.042243634667514,-11.483213422297311,0.3562589360042381,71
2016,"TEXAS","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"Kevin Brady","Kevin Brady",0,100,91.22807017543859,90.70302245709009,99.99854103520128,-8.771929824561411,-9.296977542909914,-0.001458964798715101,57
2016,"TEXAS","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,TRUE,"John Culberson","John Culberson",0,56.173566623488945,49.473684210526315,51.09240279608549,50.02746111534451,-6.69988241296263,-5.081163827403458,-6.146105508144437,95
2016,"TEXAS","Candidate Choice","U.S. House","District 36","Republican","Secondary",FALSE,TRUE,"Brian Babin","Brian Babin",0,88.61208336192895,79.54545454545455,83.13833472331001,97.26864240390435,-9.066628816474406,-5.473748638618943,8.656559041975399,44
2016,"TEXAS","Candidate Choice","U.S. House","District 21","Republican","Secondary",FALSE,TRUE,"Lamar Smith","Lamar Smith",0,57.00823804668694,47.82608695652174,55.170888457504084,51.18488082546793,-9.182151090165199,-1.8373495891828568,-5.823357221219013,138
2016,"TEXAS","Candidate Choice","U.S. House","District 13","Republican","Secondary",FALSE,TRUE,"Mac Thornberry","Mac Thornberry",0,89.96935482412923,78.04878048780488,67.9917086112079,99.8086992402989,-11.92057433632435,-21.97764621292133,9.83934441616968,41
2016,"TEXAS","Candidate Choice","U.S. House","District 22","Republican","Secondary",FALSE,TRUE,"Pete Olson","Pete Olson",0,59.52157306827517,52.63157894736842,57.94795129270221,52.97631812720621,-6.889994120906749,-1.5736217755729598,-6.545254941068954,76
2016,"TEXAS","Candidate Choice","U.S. House","District 34","Democrat","Secondary",FALSE,TRUE,"Filemon Vela","Filemon B. Vela",0.06666666666666676,62.6721210342535,56.25,49.688798822282784,43.217289248567944,-6.4221210342535,-12.983322211970716,-19.454831785685556,48
2016,"TEXAS","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Jeb Hensarling","Jeb Hensarling",0,80.60609202851587,66.66666666666666,48.50900124890035,36.335658669604726,-13.939425361849217,-32.09709077961553,-44.27043335891115,48
2016,"TEXAS","Candidate Choice","U.S. House","District 18","Democrat","Secondary",FALSE,TRUE,"Sheila Jackson Lee","Sheila Jackson Lee",0,73.49540889245648,74.19354838709677,63.28678552876171,54.51463898173961,0.6981394946402872,-10.20862336369477,-18.980769910716873,62
2016,"TEXAS","Candidate Choice","U.S. House","District 32","Republican","Secondary",FALSE,TRUE,"Pete Sessions","Pete Sessions",0,71.068328889781,49.42528735632184,39.055750584023706,61.297516204791435,-21.64304153345916,-32.012578305757295,-9.770812684989565,87
2016,"TEXAS","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,TRUE,"Al Green","Al Green",0,80.64374108199,75,80.15342416387838,78.88475961985503,-5.643741081990001,-0.49031691811161693,-1.7589814621349689,76
2016,"TEXAS","Candidate Choice","U.S. House","District 17","Republican","Secondary",FALSE,TRUE,"Bill Flores","Bill Flores",0,60.80585037114208,54.54545454545454,47.932687598116075,74.62871626226124,-6.260395825687539,-12.873162773026003,13.822865891119157,77
2016,"TEXAS","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"Ted Poe","Ted Poe",0,60.629106226368975,51.06382978723404,67.55816011225934,69.36017834192076,-9.565276439134934,6.929053885890369,8.731072115551783,94
2016,"TEXAS","Candidate Choice","U.S. House","District 19","Republican","Secondary",FALSE,TRUE,"Jodey Arrington","Jodey Arrington",0,86.65143137977638,64.0625,50.228496353066234,86.8246627191322,-22.588931379776383,-36.42293502671015,0.1732313393558229,64
2016,"TEXAS","Candidate Choice","U.S. House","District 27","Republican","Secondary",FALSE,TRUE,"Blake Farenthold","Blake Farenthold",0,61.69268800416341,69.44444444444444,74.10529567701775,72.77234098123898,7.751756440281035,12.412607672854342,11.079652977075575,72
2016,"TEXAS","Candidate Choice","U.S. House","District 23","Republican","Secondary",FALSE,TRUE,"Will Hurd","Will Hurd",0,48.29428078527286,59.25925925925925,41.26563670971004,66.61088379064462,10.964978473986392,-7.0286440755628234,18.31660300537176,54
2016,"TEXAS","Candidate Choice","U.S. House","District 28","Democrat","Secondary",FALSE,TRUE,"Henry Cuellar","Henry Cuellar",0,66.19208206373818,51.92307692307693,41.621285201713924,52.88128430016846,-14.269005140661257,-24.57079686202426,-13.310797763569724,52
2016,"TEXAS","Candidate Choice","U.S. House","District 33","Democrat","Secondary",FALSE,TRUE,"Marc Veasey","Marc Veasey",0,73.71032452579351,79.41176470588235,85.0437225620225,59.79559722466379,5.701440180088838,11.333398036228985,-13.914727301129723,34
2016,"TEXAS","Candidate Choice","U.S. House","District 15","Democrat","Secondary",FALSE,TRUE,"Vincente Gonzalez","Vicente Gonzalez",0.11335784313725483,57.30931546830893,52.17391304347826,44.568707022309525,91.47040642025912,-5.135402424830673,-12.740608445999406,34.16109095195019,46
2016,"GEORGIA","Candidate Choice","U.S. House","District 14","Republican","Secondary",FALSE,TRUE,"Tom Graves","Tom Graves",0,99.90320484160164,96.66666666666667,96.52988369891983,99.99999999999794,-3.2365381749349638,-3.373321142681803,0.09679515839630426,60
2016,"GEORGIA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Tom Price","Tom Price",0,61.68248953236913,45.91836734693878,50.22312812797068,45.76325419758432,-15.764122185430352,-11.45936140439845,-15.919235334784815,98
2016,"GEORGIA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Sanford Bishop","Sanford Bishop",0,61.22984843301086,69.84126984126983,64.56992697752088,82.71100535065528,8.611421408258977,3.340078544510021,21.481156917644427,63
2016,"GEORGIA","Candidate Choice","U.S. House","District 9","Republican","Secondary",FALSE,TRUE,"Doug Collins","Doug Collins",0,100,97.40259740259741,95.664644443093,99.99999423214445,-2.597402597402592,-4.335355556907004,-5.767855554950074e-6,77
2016,"GEORGIA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Earl ""Buddy"" Carter","Earl Carter",0.14035087719298245,99.58837015423093,100,100,100,0.41162984576907036,0.41162984576907036,0.41162984576907036,59
2016,"GEORGIA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,TRUE,"John Lewis","John R. Lewis",0.07692307692307698,84.43914303491277,81.55339805825243,79.1807177627498,76.66513770535578,-2.885744976660348,-5.258425272162981,-7.774005329556999,103
2016,"GEORGIA","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,TRUE,"Jody Hice","Jody Hice",0,99.63779224973528,89.70588235294117,87.42857407706965,77.2609220088166,-9.93190989679411,-12.20921817266563,-22.376870240918677,68
2016,"GEORGIA","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,TRUE,"Hank Johnson","Henry C. Jr. Johnson",0.2222222222222222,75.71945972160597,74.59016393442623,73.60767080757908,63.53727472143041,-1.1292957871797427,-2.1117889140268886,-12.182185000175565,122
2016,"GEORGIA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Drew Ferguson","Drew Ferguson",0,68.34659797418755,61.33333333333333,70.84039089113558,73.24443404786417,-7.013264640854217,2.4937929169480384,4.897836073676629,75
2016,"GEORGIA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,TRUE,"David Scott","David Scott",0,100,97.10144927536231,92.18579192686357,99.99999944450256,-2.898550724637687,-7.814208073136427,-5.55497436494079e-7,69
2016,"GEORGIA","Candidate Choice","U.S. House","District 11","Republican","Secondary",FALSE,TRUE,"Barry Loudermilk","Barry Loudermilk",0,67.40577388206039,55.73770491803278,55.1994711842405,48.83690510366089,-11.668068964027604,-12.206302697819886,-18.568868778399498,122
2016,"GEORGIA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"Austin Scott","Austin Scott",0,67.6429193493204,68.42105263157895,59.21979085048137,55.86532343908335,0.7781332822585512,-8.423128498839027,-11.777595910237046,57
2016,"GEORGIA","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,TRUE,"Rick Allen","Rick Allen",0,61.600852799406745,61.64383561643836,63.44101166771301,97.39483426818674,0.04298281703161422,1.8401588683062684,35.79398146878,73
2016,"GEORGIA","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,TRUE,"Rob Woodall","Rob Woodall",0,60.3816844201026,59.183673469387756,70.26527923200048,33.48731673487032,-1.1980109507148455,9.88359481189788,-26.894367685232282,98
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,TRUE,"Lloyd K Smucker","Lloyd K. Smucker",0.02083333333333337,53.66206727603024,52.800000000000004,56.51754592008334,0.028744801925905217,-0.8620672760302384,2.8554786440531004,-53.63332247410434,125
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Dwight Evans","Dwight Evans",0,90.14209690763141,90.2654867256637,85.05235502858922,50.99012915736978,0.12338981803229387,-5.089741879042194,-39.15196775026163,113
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 9","Republican","Secondary",FALSE,TRUE,"Bill Shuster","Bill Shuster",0,62.80378613456127,61.60714285714286,64.86684963963147,38.94898703478442,-1.19664327741841,2.063063505070197,-23.854799099776848,112
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Mike Kelly","Mike Kelly",0,97.20869306341173,86.95652173913044,77.33269392228857,99.9999517048066,-10.252171324281292,-19.87599914112316,2.791258641394876,92
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Ryan Costello","Ryan Costello",0,57.19243789213686,52.85714285714286,58.12003257196231,99.8244536769327,-4.335295034993997,0.9275946798254537,42.63201578479585,140
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,TRUE,"Michael F. Doyle","Mike Doyle",0.27175925925925926,74.25538969878185,71.05263157894737,71.51900845756981,99.9987537211964,-3.2027581198344848,-2.736381241212044,25.74336402241454,152
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Glenn Thompson","Glenn Gt Thompson",0.05882352941176483,67.07988489152616,67.40088105726872,66.61680929555844,0.00947263947428972,0.3209961657425566,-0.4630755959677231,-67.07041225205187,227
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,TRUE,"Keith Rothfus","Keith Rothfus",0,61.708756011604585,62.59541984732825,71.27979888308894,99.97112070270578,0.8866638357236667,9.571042871484359,38.26236469110119,131
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 11","Republican","Secondary",FALSE,TRUE,"Lou Barletta","Lou Barletta",0,63.62212310892467,55.73770491803278,57.35495083193274,97.55342395717841,-7.884418190891886,-6.2671722769919285,33.93130084825374,122
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,TRUE,"Charlie Dent","Charles W. Dent",0.1166666666666667,58.34149506623246,57.72357723577236,56.492329371403294,2.8921076444853777,-0.617917830460101,-1.8491656948291677,-55.44938742174708,123
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"Brian Fitzpatrick","Brian Fitzpatrick",0,54.41944851415998,57.692307692307686,61.16088960925358,90.31671525628421,3.272859178147705,6.741441095093599,35.89726674212423,130
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,TRUE,"Tom Marino","Tom Marino",0,70.06951169361793,62.83783783783784,62.58808664069697,99.99979963396002,-7.2316738557800875,-7.4814250529209545,29.930287940342097,148
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 18","Republican","Secondary",FALSE,TRUE,"Tim Murphy","Tim Murphy",0,98.39352182230576,92.3076923076923,82.73739327149748,99.99999999997404,-6.085829514613451,-15.656128550808276,1.6064781776682793,91
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Scott Perry","Scott Perry",0,65.99977264976697,55.75221238938053,59.637989855556995,98.97469510503541,-10.247560260386436,-6.361782794209972,32.97492245526844,113
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,TRUE,"Patrick Meehan","Patrick L. Meehan",0.05882352941176483,59.443854718437294,58.71559633027523,51.55916011478679,64.75031808785742,-0.728258388162061,-7.884694603650502,5.306463369420129,109
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,TRUE,"Matt Cartwright","Matt Cartwright",0,53.74772975864737,53.205128205128204,49.15971850454397,99.99905114838624,-0.5426015535191624,-4.5880112541033995,46.25132138973888,156
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Robert Brady","Robert A. Brady",0.10833333333333339,82.16807295775777,76.28865979381443,79.83748067761765,99.99998527721773,-5.87941316394334,-2.3305922801401238,17.83191231945996,97
2016,"PENNSYLVANIA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,TRUE,"Brendan F. Boyle","Brendan F. Boyle",0,99.90106573493131,68.75,71.26451903288385,99.99959648649632,-31.151065734931308,-28.636546702047454,0.09853075156500779,128
2016,"HAWAII","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Colleen Wakako Hanabusa","Colleen Wakako Hanabusa",0,71.86161091536245,65.4320987654321,65.58401983758465,98.91311382904875,-6.429512149930346,-6.2775910777777995,27.051502913686306,81
2016,"HAWAII","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Tulsi Gabbard","Tulsi Gabbard",0,81.15677668205741,86.79245283018868,90.1183714580679,99.96468980439484,5.635676148131267,8.961594776010486,18.807913122337425,53
2016,"FLORIDA","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,TRUE,"Gus Bilirakis","Gus Michael Bilirakis",0.21672771672771673,68.5908204366609,65.93406593406593,74.00420750410139,67.12519205923691,-2.6567545025949784,5.413387067440482,-1.4656283774239967,182
2016,"FLORIDA","Candidate Choice","U.S. House","District 22","Democrat","Secondary",FALSE,TRUE,"Ted Deutch","Ted Deutch",0,58.93532632825218,59.09090909090909,51.570457060966035,48.77174195235445,0.15558276265691262,-7.364869267286146,-10.163584375897727,132
2016,"FLORIDA","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,TRUE,"Vern Buchanan","Vern Buchanan",0,59.76792877206438,55.3030303030303,50.31023825481815,54.67449309438409,-4.4648984690340825,-9.457690517246228,-5.09343567768029,132
2016,"FLORIDA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"Bill Posey","Bill Posey",0,63.10998794042416,62.01550387596899,62.43418345348006,96.10340843905918,-1.0944840644551732,-0.6758044869441022,32.99342049863502,129
2016,"FLORIDA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Ron Desantis","Ron Desantis",0,58.56735332035,51.048951048951054,57.554614058778796,58.09325391731902,-7.518402271398948,-1.0127392615712054,-0.4740994030309835,143
2016,"FLORIDA","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,TRUE,"Darren Soto","Darren Soto",0,57.4848202118548,50.847457627118644,43.20319066219543,60.06520849137809,-6.6373625847361595,-14.281629549659371,2.5803882795232838,118
2016,"FLORIDA","Candidate Choice","U.S. House","District 25","Republican","Secondary",FALSE,TRUE,"Mario Diaz-Balart","Mario Diaz-Balart",0,62.36021165692623,42.1875,54.05173941080571,33.39128595801854,-20.172711656926232,-8.308472246120523,-28.96892569890769,64
2016,"FLORIDA","Candidate Choice","U.S. House","District 26","Republican","Secondary",FALSE,TRUE,"Carlos Curbelo","Carlos Curbelo",0,52.95000392098152,55.23809523809524,53.164213561431865,85.89290727929738,2.288091317113718,0.21420964045034196,32.94290335831585,105
2016,"FLORIDA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Stephanie Murphy","Stephanie Murphy",0,51.473611287837016,63.33333333333333,66.04162632705561,49.19575440975588,11.859722045496312,14.568015039218594,-2.2778568780811383,150
2016,"FLORIDA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,TRUE,"Charlie Crist","Charlie Crist",0,51.90309182165118,61.1764705882353,56.963079750937574,12.645875995549863,9.273378766584116,5.059987929286393,-39.257215826101316,170
2016,"FLORIDA","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,TRUE,"Val Demings","Val Demings",0,64.86867174963807,63.28125,63.54586840447395,50.54113777129039,-1.587421749638068,-1.3228033451641181,-14.327533978347681,128
2016,"FLORIDA","Candidate Choice","U.S. House","District 23","Democrat","Secondary",FALSE,TRUE,"Debbie Wasserman Schultz","Debbie Wasserman Schultz",0,56.704939341421145,61.95652173913043,68.08751142492518,52.1299337040294,5.251582397709285,11.382572083504037,-4.575005637391747,92
2016,"FLORIDA","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,TRUE,"Kathy Castor","Kathy Castor",0,61.787065643767136,70,63.635321724667094,74.80727537934163,8.212934356232864,1.848256080899958,13.020209735574497,140
2016,"FLORIDA","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,TRUE,"Dennis A. Ross","Dennis A. Ross",0,57.461205624320975,56.63716814159292,56.52896395652759,96.25007001167194,-0.8240374827280519,-0.9322416677933845,38.78886438735096,113
2016,"FLORIDA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Ted Yoho","Ted Yoho",0,56.56346658885323,49.586776859504134,49.00003330023275,38.541710157539164,-6.976689729349097,-7.56343328862048,-18.021756431314067,121
2016,"FLORIDA","Candidate Choice","U.S. House","District 11","Republican","Secondary",FALSE,TRUE,"Daniel Webster","Daniel Webster",0,65.36700792209142,61.69154228855721,62.728165314870765,79.32066085946464,-3.675465633534209,-2.638842607220653,13.95365293737322,201
2016,"FLORIDA","Candidate Choice","U.S. House","District 20","Democrat","Secondary",FALSE,TRUE,"Alcee L. Hastings","Alcee L. Hastings",0,80.3120046116155,75.30864197530865,84.54866897961996,41.90333536077697,-5.003362636306861,4.236664368004455,-38.408669250838535,81
2016,"FLORIDA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Matt Gaetz","Matt Gaetz",0,69.0998575243915,59.45945945945946,54.26870754768982,44.970945135346845,-9.640398064932036,-14.831149976701674,-24.12891238904465,111
2016,"FLORIDA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"Neal Patrick Dunn","Neal Dunn",0.3267973856209151,67.32340794846256,66.66666666666666,71.40350881722482,75.25292279175613,-0.6567412817959024,4.080100868762258,7.929514843293575,123
2016,"FLORIDA","Candidate Choice","U.S. House","District 18","Republican","Secondary",FALSE,TRUE,"Brian Mast","Brian Mast",0,53.598923169414604,55.65217391304348,50.65191187599773,83.58397944157149,2.0532507436288725,-2.947011293416871,29.985056272156882,115
2016,"FLORIDA","Candidate Choice","U.S. House","District 21","Democrat","Secondary",FALSE,TRUE,"Lois Frankel","Lois Frankel",0,62.70629814119532,63.095238095238095,67.1432940122921,65.76117905294339,0.38893995404277604,4.436995871096784,3.0548809117480715,84
2016,"FLORIDA","Candidate Choice","U.S. House","District 27","Republican","Secondary",FALSE,TRUE,"Ileana Ros-Lehtinen","Ileana Ros-Lehtinen",0,54.893856651730935,42.5531914893617,64.56063755503405,50.5673795601028,-12.340665162369234,9.666780903303113,-4.326477091628135,94
2016,"FLORIDA","Candidate Choice","U.S. House","District 17","Republican","Secondary",FALSE,TRUE,"Tom Rooney","Tom Rooney",0,61.813833321030486,55.118110236220474,60.46233702493321,67.659728652562,-6.695723084810012,-1.3514962960972738,5.8458953315315085,127
